"Id","Hazard"
8357,3.86701
8358,4.79404
8359,4.78196
8361,1.53366
8362,3.52779
8367,7.24328
8370,4.32793
8373,3.12903
8375,2.63491
8376,4.6973
8377,3.5809
8383,3.29731
8384,3.11122
8385,3.39229
8386,4.11412
8387,4.62855
8394,3.18456
8396,3.81203
8397,4.09746
8399,2.56716
8400,3.32218
8402,4.48576
8404,4.61476
8406,4.83108
8408,3.63508
8413,3.55609
8414,4.25947
8416,4.05312
8419,5.06311
8421,4.78127
8423,7.75136
8424,4.66282
8425,4.30484
8428,2.31084
8430,4.52341
8432,4.10005
8433,1.08504
8434,4.82911
8435,1.5176
8436,4.55346
8437,4.38836
8438,2.58833
8439,4.28433
8441,4.275
8443,1.67169
8448,4.50823
8449,4.19237
8456,3.23307
8458,2.11507
8459,4.33824
8462,4.18756
8463,4.20951
8465,4.82266
8466,3.25528
8469,4.11554
8471,3.14435
8477,4.64802
8478,3.16085
8479,6.09345
8481,4.16872
8482,5.71709
8483,2.54864
8485,3.05872
8488,2.77471
8489,5.6479
8490,3.10246
8491,2.35685
8492,6.9114
8493,6.78786
8495,4.12635
8496,2.76474
8498,3.84652
8500,3.17466
8506,3.56043
8509,2.1948
8511,8.21783
8512,8.73888
8516,3.51565
8519,3.89355
8520,2.20661
8521,3.2902
8524,2.33072
8525,3.1595
8529,4.20735
8530,4.04218
8532,3.29683
8534,3.47521
8536,3.41219
8537,3.98885
8538,5.23211
8542,2.95968
8543,4.5091
8544,1.80761
8546,3.72973
8549,3.75694
8550,3.71946
8551,4.90805
8552,3.37053
8555,5.13133
8559,3.84671
8563,3.77825
8565,6.41988
8566,3.41978
8571,4.81043
8573,4.09007
8574,3.90919
8577,6.3001
8580,4.38074
8582,4.11056
8583,2.83655
8585,3.83714
8588,4.88496
8589,3.92851
8590,3.0473
8591,4.5358
8592,4.26921
8599,3.94413
8602,2.51567
8603,3.76299
8604,4.26486
8606,4.5229
8608,3.21207
8609,3.77782
8611,3.12616
8612,4.69122
8613,5.00309
8615,4.66506
8620,3.1021
8624,4.52126
8625,3.87391
8626,4.11874
8627,5.66537
8628,1.57354
8629,4.46187
8630,2.63241
8644,6.84382
8645,3.50932
8648,3.05958
8651,3.12407
8652,3.28505
8654,3.56515
8656,3.11533
8658,4.25798
8666,4.52563
8668,4.89627
8669,3.09505
8672,2.40897
8674,4.14318
8675,3.4128
8676,4.82942
8678,4.43517
8680,2.21591
8683,1.67435
8684,3.01654
8687,3.82708
8688,4.8625
8691,3.19185
8692,6.28079
8693,5.64495
8695,2.44073
8696,3.69153
8701,4.54334
8703,5.02419
8705,3.77002
8711,3.99574
8712,8.2504
8713,4.50758
8715,4.39467
8718,5.45671
8720,2.62264
8721,4.85525
8723,3.24886
8724,4.23649
8725,3.02214
8729,3.76968
8731,5.14872
8733,3.12674
8734,4.73354
8738,4.55296
8739,3.79291
8740,4.14149
8743,4.13493
8745,4.85352
8748,3.09548
8749,3.97731
8750,2.93184
8753,2.96661
8755,3.15199
8758,3.03123
8761,3.9449
8763,2.67364
8764,9.44668
8767,5.03902
8769,3.92706
8770,3.74212
8771,4.04258
8772,4.12037
8773,4.81698
8776,3.174
8781,5.09048
8782,4.19592
8787,4.37113
8788,3.26036
8790,3.76063
8791,5.89779
8792,5.81705
8793,3.04789
8796,3.64668
8799,8.43935
8805,4.18618
8806,2.96915
8809,6.78826
8811,4.62093
8812,3.42456
8813,1.75424
8818,3.87121
8820,3.6965
8824,3.26002
8826,2.63238
8827,3.36283
8829,3.77085
8831,3.36574
8834,5.75484
8835,4.18385
8836,5.05614
8838,3.54063
8841,2.66503
8846,4.9638
8847,5.25878
8852,4.63488
8855,4.31171
8860,4.16559
8861,3.60515
8862,3.6004
8864,3.79273
8867,3.37495
8868,2.4144
8872,3.7682
8873,2.80122
8876,5.50954
8877,4.23774
8880,3.98944
8881,4.85841
8882,3.91642
8883,4.01982
8886,3.89035
8888,4.09625
8893,2.56644
8894,5.17067
8895,4.05169
8896,2.48681
8899,3.75656
8901,2.92526
8902,3.91921
8904,3.21754
8906,4.72981
8907,3.76308
8908,2.33878
8910,3.15102
8911,4.61928
8914,4.19745
8915,4.38787
8918,4.96313
8921,4.65594
8922,3.62337
8924,4.33679
8926,3.89229
8927,4.02497
8928,2.34081
8929,5.12093
8932,3.44581
8935,4.53099
8936,4.88016
8938,3.80399
8939,5.2508
8942,2.89051
8943,5.50591
8947,4.03623
8950,3.62158
8953,5.01037
8955,7.54941
8957,4.8346
8958,5.17319
8959,3.05554
8962,8.15764
8964,4.77614
8965,4.38924
8966,1.87482
8968,3.1198
8969,5.11079
8971,4.69239
8972,3.50405
8973,6.80054
8974,4.41258
8975,4.43912
8976,4.04549
8977,3.51081
8979,3.74113
8980,3.50411
8983,2.09463
8985,3.12991
8986,3.16339
8991,2.70201
8992,2.93748
8993,2.84502
8994,3.7912
8997,5.04153
8998,3.28239
9001,3.3145
9003,3.06768
9004,3.07487
9005,3.49338
9007,4.5282
9008,3.48669
9013,3.58625
9014,8.41075
9015,4.69878
9017,3.91724
9018,4.11824
9019,4.03732
9020,5.00245
9026,7.80792
9028,3.93474
9031,3.05015
9032,3.10315
9033,3.87354
9036,3.32135
9037,3.23207
9038,3.65626
9039,4.1423
9041,3.84724
9046,3.26314
9049,4.09908
9051,4.19375
9055,5.61179
9058,5.77621
9059,2.39412
9061,3.01208
9063,3.05209
9064,2.6188
9065,3.18493
9067,4.06702
9069,3.97734
9073,3.54952
9074,1.99703
9076,3.22094
9077,4.37098
9081,3.05375
9084,3.42526
9085,4.38557
9086,4.19583
9090,2.16537
9091,5.24856
9092,3.60312
9094,4.42209
9095,2.89566
9096,2.17299
9098,4.50797
9099,6.62265
9100,3.2715
9101,4.47654
9102,3.09686
9103,5.40565
9104,3.84314
9105,4.33789
9106,6.32056
9111,2.11978
9112,7.26223
9113,4.24631
9114,3.68624
9115,3.8671
9117,4.15472
9123,3.19754
9124,4.32547
9127,4.35393
9128,4.75007
9129,5.08539
9130,4.45196
9132,3.61377
9135,3.07043
9136,3.46098
9137,3.48735
9142,3.78497
9144,2.71196
9145,4.4394
9149,4.41511
9152,3.77466
9153,3.95889
9154,3.06679
9156,4.50344
9159,5.6699
9162,5.26721
9165,3.85831
9166,2.79335
9168,2.97067
9169,3.3977
9171,4.32352
9174,4.43318
9175,5.00269
9176,3.31822
9177,3.90117
9179,6.34084
9181,8.80019
9183,2.68951
9185,3.14216
9186,2.59732
9190,3.15323
9192,4.56701
9195,4.79993
9196,2.78599
9197,2.70199
9201,4.45396
9202,3.44855
9204,4.06346
9207,4.42703
9209,3.8826
9212,4.93113
9214,3.47615
9218,3.73245
9220,4.24981
9225,4.75911
9226,4.47811
9227,4.9188
9233,3.14186
9234,4.99985
9236,3.93228
9239,2.66356
9240,3.67176
9241,4.07442
9242,4.01646
9245,4.30874
9247,2.88273
9250,2.69888
9251,4.32665
9254,3.86683
9255,5.4322
9256,3.88256
9257,3.21847
9258,3.29861
9260,4.48489
9261,3.69157
9262,4.3707
9263,4.87191
9264,6.1532
9266,2.59984
9269,4.19167
9272,2.5984
9273,4.2278
9274,3.99527
9277,3.5866
9278,4.75733
9281,4.45777
9282,2.95787
9283,3.33941
9285,3.80248
9286,3.72315
9288,4.16583
9292,4.78431
9294,5.41606
9296,4.52433
9298,4.2128
9302,4.33154
9303,4.97508
9304,5.49523
9305,4.81714
9306,2.67615
9308,2.24317
9309,4.41409
9312,3.2685
9313,1.95938
9314,3.48273
9316,3.49879
9320,5.48601
9323,4.4356
9325,2.93303
9328,4.00512
9329,5.28532
9331,3.86207
9334,3.71738
9336,4.09018
9337,5.18137
9339,2.85295
9341,3.49587
9346,5.42398
9348,3.73693
9349,5.24046
9351,5.38072
9352,4.18832
9355,6.5684
9361,2.37322
9364,5.10567
9365,1.77677
9367,4.94189
9369,4.15115
9371,3.63336
9372,5.28108
9373,4.01659
9374,4.22237
9378,3.22491
9379,1.78471
9381,4.33412
9382,4.30527
9387,5.26177
9388,3.20274
9389,4.42593
9390,5.19119
9392,4.69246
9393,3.34835
9400,3.60886
9401,3.4264
9404,3.93279
9409,3.99676
9414,2.72428
9415,2.04552
9417,3.0527
9418,4.82816
9419,2.36691
9421,6.73686
9424,3.60885
9426,3.16799
9429,3.50785
9431,4.47533
9432,4.7132
9433,3.30679
9434,4.22607
9435,3.12484
9436,4.76363
9444,3.13968
9445,2.69758
9447,3.82501
9449,4.59924
9451,5.26216
9452,5.00544
9453,3.50457
9454,4.21377
9455,7.18417
9456,2.49254
9458,4.1347
9459,4.18701
9461,5.04409
9462,4.77273
9463,4.82662
9464,5.12681
9466,3.87798
9467,5.8324
9469,4.5819
9470,4.53135
9472,5.03668
9473,4.07036
9474,2.79171
9476,3.86755
9478,2.71737
9479,4.16381
9480,5.06694
9481,4.99418
9482,3.3524
9485,7.1184
9487,4.9448
9489,4.22218
9490,3.33835
9491,3.99301
9492,3.1105
9493,2.78192
9496,3.75109
9497,3.59301
9499,3.67076
9500,3.57253
9501,6.60036
9502,3.71405
9504,4.74269
9505,5.29793
9506,4.35308
9508,2.71735
9509,2.31864
9510,4.03772
9511,3.90267
9515,4.88865
9516,2.76066
9517,4.25537
9520,3.92401
9522,5.16103
9523,3.3459
9524,4.65901
9525,3.5832
9529,8.39277
9531,3.6979
9533,4.97356
9535,5.26542
9536,2.02812
9537,5.23956
9539,3.31071
9542,7.73477
9545,1.55009
9547,2.65915
9548,2.93859
9549,6.49206
9551,4.46492
9552,3.29629
9554,2.82307
9555,3.71716
9556,4.2963
9557,4.15238
9559,4.24254
9560,2.34098
9561,5.22942
9563,2.7324
9565,4.48309
9567,3.12839
9571,3.89097
9572,3.08701
9574,4.60689
9575,5.97435
9577,3.32037
9580,3.28321
9581,2.81468
9583,3.535
9585,5.14048
9586,4.74915
9588,4.16038
9590,1.69541
9593,5.18824
9595,4.03065
9598,2.32909
9599,2.41329
9600,3.50922
9601,4.88354
9602,3.25748
9604,2.12613
9605,2.71205
9606,3.68601
9608,8.62024
9611,4.4419
9612,2.74054
9613,3.27993
9615,3.62338
9616,4.28596
9619,3.2089
9620,3.34148
9621,4.37257
9623,4.51054
9625,4.59529
9627,4.69819
9628,4.47194
9629,3.15782
9630,4.17713
9631,3.79315
9636,4.59444
9637,3.38621
9638,4.51598
9640,3.49596
9641,6.91808
9642,3.75901
9644,5.05948
9646,4.4207
9648,3.68253
9650,7.18382
9651,4.74954
9656,2.61213
9657,4.07047
9659,3.92618
9660,7.26189
9662,4.65685
9663,5.20051
9665,3.08858
9666,3.3107
9669,2.585
9672,8.25267
9673,4.90313
9678,2.68603
9679,3.97127
9680,4.73202
9682,8.47697
9683,3.05079
9686,4.66228
9688,4.21123
9691,3.3604
9695,4.55059
9696,3.04075
9697,4.18427
9698,4.36476
9699,3.7276
9701,2.6898
9702,2.67763
9705,5.99437
9706,6.4756
9707,3.21709
9708,4.34522
9709,4.90931
9711,4.64064
9713,3.0099
9714,4.05533
9719,2.5083
9720,5.36466
9723,4.66666
9724,3.84985
9725,3.69756
9726,4.20876
9728,3.3016
9730,2.6005
9732,1.18942
9733,3.18334
9734,3.89796
9735,2.24754
9737,2.77748
9739,4.29755
9740,4.77387
9742,4.05756
9749,5.87367
9753,2.8351
9754,2.65419
9755,3.81711
9757,4.2366
9759,6.23498
9761,3.24109
9763,3.12226
9764,4.78886
9765,3.67511
9768,5.68799
9769,3.31473
9771,4.12928
9772,2.96104
9773,3.75486
9774,4.21324
9777,2.378
9779,2.60264
9782,3.00585
9783,2.75135
9784,3.18739
9787,2.0986
9791,4.27208
9793,1.85371
9794,8.3588
9795,7.68493
9803,3.22031
9804,3.68439
9806,8.10651
9807,3.16594
9808,3.88473
9809,4.71044
9810,4.96186
9812,3.39748
9813,5.46518
9814,3.35199
9818,2.4748
9819,3.64463
9820,4.37082
9821,4.00582
9823,3.54702
9824,3.23165
9825,4.40377
9826,3.87235
9830,3.72655
9834,4.65609
9836,4.64206
9837,4.36289
9839,3.01894
9840,4.16911
9841,5.40673
9845,2.98664
9848,2.57992
9849,2.82555
9850,6.57598
9851,2.9692
9852,3.59824
9853,3.76574
9857,3.75394
9858,2.59218
9859,3.55947
9860,4.17592
9861,5.4383
9862,3.49097
9864,5.23228
9867,1.77354
9868,3.71191
9870,4.793
9873,4.74337
9874,5.15825
9875,3.56281
9878,3.08038
9880,3.39278
9882,1.77248
9885,3.49981
9889,3.68406
9890,2.35236
9891,1.72656
9893,6.52484
9895,3.42989
9896,3.34917
9897,3.60438
9898,4.5524
9900,1.92532
9901,3.56397
9903,4.82267
9904,3.21049
9906,5.08856
9908,3.47356
9912,5.85449
9914,3.90586
9920,4.08901
9921,3.03782
9923,3.88377
9924,3.25514
9926,3.76369
9927,3.32228
9931,4.46832
9933,4.84502
9936,4.41161
9937,4.48283
9938,4.19396
9940,4.39084
9943,2.10635
9944,4.64239
9945,4.99671
9946,3.63
9950,3.07979
9951,4.60885
9954,3.62899
9955,3.14698
9956,3.45472
9957,4.80816
9963,3.49684
9967,4.38134
9968,4.22491
9970,2.9547
9971,2.97145
9977,4.28999
9978,1.00384
9979,4.4013
9981,3.61489
9984,2.5224
9988,2.7512
9990,4.91907
9991,5.19195
9992,2.49316
9993,3.93532
9994,3.77421
9996,3.71364
9998,4.30371
9999,3.51323
10000,2.3982
10003,2.47461
10005,3.63815
10006,3.83717
10008,4.18394
10011,3.55748
10012,3.82531
10014,3.92939
10016,2.82306
10023,4.35049
10024,1.37721
10025,3.40749
10026,2.38773
10027,5.12785
10028,2.76145
10029,3.02806
10030,4.09552
10031,4.38602
10033,3.95647
10034,4.48836
10039,5.89596
10040,3.95499
10041,5.1175
10042,4.49419
10044,6.09329
10046,4.30835
10050,4.75377
10051,4.12975
10052,4.48474
10053,2.29504
10054,4.37762
10055,3.8959
10056,4.14524
10057,4.74322
10059,4.57568
10061,5.60537
10065,2.34019
10066,3.80242
10068,5.01906
10080,4.19892
10085,4.72333
10086,3.43019
10088,4.73378
10089,4.42787
10090,5.14276
10092,4.37365
10093,3.14565
10096,3.7821
10097,4.44026
10098,4.23466
10099,3.80806
10100,3.73183
10103,7.11668
10104,3.02957
10105,4.65784
10106,3.23156
10107,3.86366
10110,3.66679
10112,3.7825
10113,2.69846
10116,3.222
10120,3.73895
10121,4.31541
10124,3.59214
10125,3.15421
10130,3.69082
10132,5.24078
10133,5.16076
10137,3.81392
10140,1.90644
10142,5.00511
10143,5.62417
10145,3.92059
10147,4.62699
10148,4.12866
10149,3.01708
10150,5.17043
10153,5.55525
10154,2.87705
10156,4.42325
10157,4.64995
10159,6.25327
10162,3.55359
10163,4.74967
10164,4.14892
10166,3.42702
10168,4.3253
10170,4.39908
10172,3.96333
10173,3.82106
10175,4.04731
10176,4.20656
10179,4.56778
10180,2.10431
10181,3.76512
10186,3.5088
10187,2.54505
10188,5.08566
10191,4.52444
10193,4.89977
10195,3.49673
10196,3.91376
10199,5.2983
10201,2.94867
10202,3.43923
10203,3.19935
10205,3.85574
10207,2.665
10210,5.05936
10211,5.20606
10212,4.82529
10216,3.71676
10219,4.34182
10221,5.70946
10222,3.50865
10224,5.04592
10226,3.13562
10227,4.17999
10228,4.84982
10229,2.08787
10232,4.4527
10234,2.06406
10235,6.17327
10240,3.26041
10241,6.64967
10242,4.03547
10244,5.23523
10245,2.00529
10246,5.65607
10247,4.4169
10248,3.35052
10250,4.27201
10254,2.94745
10255,2.59412
10256,4.2016
10258,2.8885
10260,7.75554
10261,3.98003
10262,2.23321
10265,2.41722
10268,3.72598
10269,4.71305
10270,3.96948
10272,8.28901
10273,2.75902
10274,3.13498
10275,2.65268
10276,4.59009
10277,2.18667
10278,3.27731
10279,4.97545
10282,4.64024
10283,3.54519
10285,4.10906
10287,4.35525
10288,4.535
10290,4.62975
10291,4.92777
10292,3.74376
10293,4.44028
10294,2.73833
10295,3.31668
10298,3.4831
10299,3.19652
10302,1.82435
10304,2.92622
10307,4.21897
10310,3.81632
10316,3.22722
10318,2.32504
10319,4.49354
10321,3.19629
10322,4.725
10326,4.94497
10328,4.49339
10329,3.59812
10336,4.5405
10337,2.99895
10340,1.95597
10343,3.89362
10344,5.17974
10345,2.80455
10347,4.82515
10348,4.26916
10349,3.89396
10350,3.69466
10351,4.46242
10353,5.02285
10355,4.16938
10357,4.22137
10358,3.07086
10360,4.09272
10362,5.20667
10363,4.18786
10364,5.49704
10368,4.58375
10369,4.62993
10370,3.36987
10371,5.21459
10374,4.60947
10375,3.17377
10377,5.0166
10378,5.74872
10381,5.49934
10382,4.11243
10383,4.9289
10387,2.37306
10390,5.34586
10391,3.18844
10392,5.38599
10394,7.42532
10396,4.70268
10399,4.09051
10403,4.21573
10408,4.30866
10409,2.89204
10412,4.69634
10413,4.88888
10414,4.42461
10415,3.38114
10416,3.91555
10418,3.44783
10421,4.14014
10422,3.55408
10423,3.29622
10425,2.00246
10426,8.04458
10428,4.92554
10429,8.24486
10430,4.52458
10431,3.55436
10433,4.98774
10434,5.20554
10436,4.85042
10438,5.14947
10440,3.11023
10441,3.8789
10442,3.22808
10445,4.39659
10447,7.59007
10448,7.04902
10450,4.03597
10451,3.72696
10452,2.801
10453,3.2443
10454,3.44904
10455,5.4442
10456,3.50832
10459,2.88592
10460,3.71975
10463,3.37782
10464,3.67049
10465,4.8357
10467,4.30125
10469,4.16173
10470,6.2515
10471,4.85117
10473,4.7133
10474,4.59275
10475,3.09448
10476,5.76939
10479,4.5296
10483,4.42044
10485,6.67794
10488,4.81834
10489,4.11655
10491,1.03112
10493,4.54736
10494,5.14424
10497,6.42483
10498,3.89065
10502,3.43282
10503,4.78695
10510,3.84227
10511,4.00017
10512,3.13444
10513,4.01216
10516,4.08751
10519,4.16776
10522,4.35048
10523,2.36146
10525,4.09691
10528,4.69626
10529,3.44378
10532,4.4507
10533,3.95964
10534,3.46574
10535,8.2559
10536,4.1098
10541,4.01057
10544,4.84567
10546,4.21737
10549,3.62486
10550,3.26417
10551,3.57103
10552,3.9771
10557,4.08743
10561,3.70728
10563,3.89808
10565,5.45986
10568,3.33287
10569,3.70561
10571,4.35823
10572,9.28358
10573,8.1404
10575,4.13803
10576,3.16873
10582,3.61917
10585,3.52863
10586,4.45552
10587,4.21061
10589,3.55284
10590,4.18025
10591,3.73884
10593,4.25349
10594,3.54917
10595,3.51348
10599,3.89197
10600,4.63064
10605,3.00706
10606,4.61702
10607,4.97403
10611,4.75404
10613,2.6147
10614,7.13427
10615,5.15606
10617,3.72803
10621,8.11728
10622,3.96928
10623,4.00698
10627,3.2077
10630,3.10496
10631,4.99084
10632,2.92774
10634,4.94371
10635,5.12839
10637,1.87237
10639,3.3835
10641,4.51657
10643,4.20405
10644,3.6008
10646,4.98506
10647,4.13562
10649,6.9941
10650,3.63028
10653,3.47039
10655,2.37458
10656,3.04845
10657,2.75448
10658,3.14285
10659,2.97428
10662,2.13709
10663,7.82422
10664,5.26449
10666,3.44003
10667,4.51876
10668,4.65774
10669,1.56481
10671,4.81237
10674,6.69681
10675,7.34692
10676,3.68476
10677,3.72907
10679,2.74047
10680,3.12095
10681,4.04251
10683,4.16005
10684,6.67174
10685,3.02624
10687,2.88681
10689,4.50517
10690,2.63564
10691,4.25049
10692,1.45014
10695,4.59713
10697,3.07009
10699,4.15732
10705,3.61482
10709,3.29271
10710,3.96034
10712,4.71716
10713,2.46281
10714,4.13398
10715,5.47696
10718,3.84918
10719,3.09788
10722,2.32608
10725,5.05548
10729,5.77957
10730,2.61722
10735,4.6118
10736,2.76831
10739,11.1145
10740,4.47223
10741,2.48151
10743,3.48405
10744,2.30442
10746,4.0234
10747,3.96502
10749,3.38555
10750,5.48863
10751,4.35099
10755,4.83226
10756,4.72705
10757,4.70232
10760,1.95331
10761,3.66868
10762,2.7891
10763,4.44914
10764,3.44735
10767,3.75781
10770,3.00262
10771,4.59893
10777,3.86472
10780,3.62793
10784,4.28346
10785,4.02604
10788,2.58697
10789,2.79086
10790,4.01724
10791,3.19372
10793,4.42525
10794,4.60261
10796,3.60571
10798,2.33437
10802,4.82664
10803,4.18408
10804,4.01718
10805,3.66918
10806,4.53684
10815,3.63945
10817,4.9686
10818,4.99194
10822,5.21728
10823,4.09044
10825,2.17815
10831,4.07064
10832,3.42348
10833,4.6946
10837,4.75824
10838,4.04153
10841,3.79293
10844,4.01062
10848,4.09791
10849,6.27467
10850,3.88548
10851,4.51899
10852,5.17372
10853,4.46131
10854,4.10512
10855,2.05799
10857,9.54814
10858,3.48665
10859,4.65298
10861,4.47845
10862,3.51839
10865,3.71675
10867,5.63875
10868,6.59713
10869,5.23087
10870,4.09507
10871,4.12855
10872,2.82392
10874,4.81896
10875,4.65465
10876,4.63722
10878,3.70449
10880,3.86733
10881,3.09327
10882,3.96292
10883,5.13198
10885,4.16491
10886,3.67501
10889,7.72825
10890,3.06348
10891,4.25095
10892,4.34449
10893,4.44146
10897,4.78118
10898,4.63259
10899,2.65177
10902,3.53256
10903,3.17946
10904,4.88447
10905,3.97372
10906,3.94165
10908,3.96745
10912,3.01562
10916,4.81071
10917,3.0042
10918,3.03351
10922,3.81515
10926,4.31646
10930,5.05442
10931,3.39952
10934,3.14978
10935,4.59899
10936,4.19681
10937,5.63882
10942,5.19262
10944,4.63931
10945,4.77122
10947,3.58063
10948,3.23893
10952,3.01706
10953,4.67266
10955,2.90464
10958,5.05245
10959,2.62257
10961,3.54553
10962,5.64049
10963,3.82866
10965,4.94351
10968,4.71599
10969,2.60292
10972,2.8026
10973,4.26593
10974,3.56795
10975,4.45224
10976,3.17972
10977,4.3485
10978,2.95702
10981,4.35624
10982,6.67933
10983,3.34443
10984,6.08477
10985,4.96767
10989,4.39792
10991,3.9579
10995,5.54758
10996,3.95803
10997,1.52709
10998,2.42321
11001,4.73524
11002,2.8533
11003,3.80526
11004,3.61259
11007,3.64443
11009,4.48988
11010,3.93106
11017,4.71132
11018,2.51029
11019,8.12201
11020,3.46539
11023,2.78231
11024,4.64806
11025,3.74841
11028,4.90497
11029,3.39959
11030,5.06457
11031,3.89054
11034,4.85906
11036,3.97566
11040,5.43199
11041,3.62114
11043,4.70222
11047,3.31775
11048,5.09466
11049,2.89674
11051,3.04411
11052,3.66699
11054,2.67962
11056,2.44511
11057,4.72753
11058,3.42949
11059,4.54049
11061,5.61907
11066,3.86282
11067,4.45303
11068,2.95419
11070,4.33595
11071,4.50182
11074,2.7736
11075,3.24302
11077,3.9046
11080,3.44091
11082,4.31831
11083,4.33595
11087,2.62938
11088,6.57425
11089,3.52115
11090,3.23743
11091,2.43582
11092,4.55232
11097,2.66685
11099,3.11571
11101,4.23893
11105,5.17997
11108,1.98894
11116,3.44472
11119,3.4292
11120,4.35842
11121,4.6125
11123,2.87588
11124,4.07734
11125,5.46037
11126,5.30445
11127,3.30302
11128,4.41911
11129,2.65063
11130,3.21906
11135,3.35294
11138,3.83741
11141,3.35226
11145,3.83847
11147,3.21695
11150,3.19582
11151,4.05049
11153,2.97668
11158,4.06924
11159,4.54213
11160,3.28417
11161,3.25323
11167,4.02384
11168,6.87601
11169,3.69775
11170,4.16946
11171,3.62315
11181,7.77946
11185,3.28094
11186,3.45541
11189,5.13543
11190,2.78608
11191,8.86019
11192,3.56132
11193,3.38845
11194,3.90155
11195,4.52522
11198,4.19561
11200,3.14103
11201,3.60055
11202,4.1445
11205,4.59505
11208,3.44063
11210,4.72548
11211,3.23511
11214,5.65887
11215,2.63472
11219,2.52415
11221,4.0148
11222,3.04699
11223,4.51212
11225,1.88857
11226,4.80356
11227,3.86209
11230,3.65411
11233,4.1982
11234,4.66089
11236,3.308
11237,3.80931
11238,4.00321
11243,2.70685
11244,4.46207
11245,4.70612
11248,4.37949
11249,3.56736
11250,2.62052
11251,3.56208
11253,7.21336
11255,5.25115
11259,3.61131
11260,4.14
11261,3.97833
11263,4.04483
11265,4.44622
11267,4.18192
11268,3.57304
11269,4.68751
11270,4.18329
11272,4.47449
11273,3.132
11275,3.07723
11277,4.03404
11281,3.72139
11282,6.4727
11286,3.43733
11287,3.42267
11288,4.19124
11289,4.47107
11290,2.83074
11294,3.11797
11296,4.08144
11297,3.42436
11298,5.58592
11299,3.20424
11303,6.97931
11304,4.10387
11306,3.65507
11308,5.30915
11309,3.14701
11310,4.66723
11312,4.27269
11314,3.94966
11316,3.61884
11318,2.70345
11321,5.34865
11324,4.72786
11325,4.02867
11326,3.5981
11327,4.15332
11330,3.19947
11331,5.41301
11333,4.36674
11334,7.32646
11335,4.0041
11337,3.92272
11339,4.71411
11343,3.15375
11345,5.34207
11346,3.59288
11348,4.76116
11350,3.4895
11351,3.79589
11353,4.67371
11354,4.97825
11357,4.52542
11358,3.61594
11359,4.4343
11360,7.99764
11361,5.03127
11362,2.6513
11364,2.88151
11365,3.60494
11366,4.47294
11368,4.25302
11369,3.36635
11371,3.84158
11372,3.80547
11373,4.02821
11375,3.99127
11377,1.40975
11379,3.3595
11385,7.19971
11386,2.62787
11390,5.53961
11394,5.26264
11396,4.39675
11398,2.28284
11399,3.74465
11402,4.97415
11406,5.81925
11407,3.82369
11409,2.75135
11411,4.39946
11415,2.90368
11418,4.15517
11419,3.67044
11421,4.31489
11422,4.51999
11423,3.26389
11425,4.04625
11427,4.2019
11428,4.48313
11429,2.42052
11431,5.044
11432,5.57851
11435,8.11673
11437,4.8637
11438,3.9944
11440,3.00921
11444,3.4539
11445,3.88703
11446,4.09963
11447,3.09376
11449,3.02467
11451,4.308
11452,3.42528
11455,3.36009
11457,2.86915
11458,5.64655
11459,4.5874
11465,3.63536
11466,2.58231
11467,7.07507
11469,4.16105
11470,4.62133
11472,2.32782
11473,3.98445
11475,5.4838
11478,3.22793
11479,2.72479
11480,3.10687
11484,2.93024
11486,4.31075
11487,2.8344
11488,5.13173
11489,4.02139
11491,4.18295
11492,6.04028
11493,2.32348
11495,4.63718
11498,5.12956
11499,2.57166
11502,4.73904
11504,3.7521
11507,3.59643
11508,3.57978
11510,4.09906
11511,3.75888
11513,3.60071
11514,4.52109
11516,3.1034
11518,5.05775
11521,4.04782
11523,3.42815
11524,4.13473
11526,4.06491
11527,5.19531
11528,4.25496
11530,3.722
11532,5.25345
11533,3.44434
11534,2.83624
11535,3.28482
11536,2.67658
11537,2.40183
11539,3.66181
11543,5.28953
11544,3.10973
11546,3.88856
11548,3.6862
11549,4.75122
11551,4.11173
11554,2.82824
11560,1.81598
11561,4.62478
11562,7.12755
11567,4.82473
11572,3.37841
11573,5.7031
11574,4.9201
11577,1.65649
11578,9.49489
11580,4.52572
11583,4.21493
11586,5.09415
11587,4.08335
11589,3.70782
11593,4.59256
11595,4.05174
11596,2.2915
11597,2.95145
11598,4.52404
11600,4.26062
11602,3.34039
11603,4.72805
11607,3.44434
11609,1.88662
11610,4.10227
11611,4.86945
11613,4.04142
11614,4.14745
11615,3.32434
11617,4.36409
11618,4.55652
11619,3.17655
11621,3.0626
11622,4.52566
11624,5.36024
11625,5.70056
11628,2.8892
11629,4.67048
11632,3.33047
11633,7.97079
11635,4.563
11636,5.29007
11639,2.66797
11646,2.91952
11647,4.31098
11649,4.48167
11652,3.52377
11653,3.93418
11654,4.70075
11656,5.83186
11657,3.29996
11659,4.76989
11660,4.32227
11663,3.70795
11666,4.4485
11667,4.08584
11672,5.08841
11673,3.80238
11674,3.42026
11677,4.27797
11681,4.00142
11684,3.57151
11685,3.21455
11690,2.75482
11691,3.83463
11694,4.09386
11695,5.2237
11696,4.25273
11698,4.49257
11700,4.65513
11703,3.36902
11706,1.43185
11707,3.26093
11710,2.91517
11711,4.18137
11712,3.82939
11713,4.62819
11715,3.76757
11720,3.56991
11723,2.47731
11726,2.97633
11727,4.31098
11728,3.1283
11732,4.75668
11737,3.31645
11738,6.38568
11739,3.28789
11740,4.96054
